,question,label
128,Does a crow drink beer?,No
129,A crow drinks beer.,No
130,Does a crow drink wine?,No
131,A crow drinks wine.,No
132,Does a crow drink coffee?,No
133,A crow drinks coffee.,No
134,Does a crow drink alcohol?,No
135,A crow drinks alcohol.,No
136,Does a crow drink cola?,No
137,A crow drinks cola.,No
138,Does a crow drink bla?,No
139,A crow drinks bla.,No
140,Does a dove drink vodka?,No
141,A dove drinks vodka.,No
142,Does a dove drink beer?,No
143,A dove drinks beer.,No
144,Does a dove drink wine?,No
145,A dove drinks wine.,No
146,Does a dove drink coffee?,No
147,A dove drinks coffee.,No
148,Does a dove drink alcohol?,No
149,A dove drinks alcohol.,No
150,Does a dove drink cola?,No
151,A dove drinks cola.,No
152,Does a dove drink bla?,No
153,A dove drinks bla.,No
154,Does a hen drink vodka?,No
155,A hen drinks vodka.,No
156,Does a hen drink beer?,No
157,A hen drinks beer.,No
158,Does a hen drink wine?,No
159,A hen drinks wine.,No
160,Does a hen drink coffee?,No
161,A hen drinks coffee.,No
162,Does a hen drink alcohol?,No
163,A hen drinks alcohol.,No
164,Does a hen drink cola?,No
165,A hen drinks cola.,No
166,Does a hen drink bla?,No
167,A hen drinks bla.,No
168,Does a jay drink vodka?,No
169,A jay drinks vodka.,No
170,Does a jay drink beer?,No
171,A jay drinks beer.,No
172,Does a jay drink wine?,No
173,A jay drinks wine.,No
174,Does a jay drink coffee?,No
175,A jay drinks coffee.,No
176,Does a jay drink alcohol?,No
177,A jay drinks alcohol.,No
178,Does a jay drink cola?,No
179,A jay drinks cola.,No
180,Does a jay drink bla?,No
181,A jay drinks bla.,No
182,Does a owl drink vodka?,No
183,A owl drinks vodka.,No
184,Does a owl drink beer?,No
185,A owl drinks beer.,No
186,Does a owl drink wine?,No
187,A owl drinks wine.,No
188,Does a owl drink coffee?,No
189,A owl drinks coffee.,No
190,Does a owl drink alcohol?,No
191,A owl drinks alcohol.,No
192,Does a owl drink cola?,No
193,A owl drinks cola.,No
194,Does a owl drink bla?,No
195,A owl drinks bla.,No
196,Does a parrot drink vodka?,No
197,A parrot drinks vodka.,No
198,Does a parrot drink beer?,No
199,A parrot drinks beer.,No
200,Does a parrot drink wine?,No
201,A parrot drinks wine.,No
202,Does a parrot drink coffee?,No
203,A parrot drinks coffee.,No
204,Does a parrot drink alcohol?,No
205,A parrot drinks alcohol.,No
206,Does a parrot drink cola?,No
207,A parrot drinks cola.,No
208,Does a parrot drink bla?,No
209,A parrot drinks bla.,No
210,Does a peacock drink vodka?,No
211,A peacock drinks vodka.,No
212,Does a peacock drink beer?,No
213,A peacock drinks beer.,No
214,Does a peacock drink wine?,No
215,A peacock drinks wine.,No
216,Does a peacock drink coffee?,No
217,A peacock drinks coffee.,No
218,Does a peacock drink alcohol?,No
219,A peacock drinks alcohol.,No
220,Does a peacock drink cola?,No
221,A peacock drinks cola.,No
222,Does a peacock drink bla?,No
223,A peacock drinks bla.,No
224,Does a pigeon drink vodka?,No
225,A pigeon drinks vodka.,No
226,Does a pigeon drink beer?,No
227,A pigeon drinks beer.,No
228,Does a pigeon drink wine?,No
229,A pigeon drinks wine.,No
230,Does a pigeon drink coffee?,No
231,A pigeon drinks coffee.,No
232,Does a pigeon drink alcohol?,No
233,A pigeon drinks alcohol.,No
234,Does a pigeon drink cola?,No
235,A pigeon drinks cola.,No
236,Does a pigeon drink bla?,No
237,A pigeon drinks bla.,No
238,Does a hummingbird drink vodka?,No
239,A hummingbird drinks vodka.,No
240,Does a hummingbird drink beer?,No
241,A hummingbird drinks beer.,No
242,Does a hummingbird drink wine?,No
243,A hummingbird drinks wine.,No
244,Does a hummingbird drink coffee?,No
245,A hummingbird drinks coffee.,No
246,Does a hummingbird drink alcohol?,No
247,A hummingbird drinks alcohol.,No
248,Does a hummingbird drink cola?,No
249,A hummingbird drinks cola.,No
250,Does a hummingbird drink bla?,No
251,A hummingbird drinks bla.,No
252,Does a ostrich drink vodka?,No
253,A ostrich drinks vodka.,No
254,Does a ostrich drink beer?,No
255,A ostrich drinks beer.,No
256,Does a ostrich drink wine?,No
257,A ostrich drinks wine.,No
258,Does a ostrich drink coffee?,No
259,A ostrich drinks coffee.,No
260,Does a ostrich drink alcohol?,No
261,A ostrich drinks alcohol.,No
262,Does a ostrich drink cola?,No
263,A ostrich drinks cola.,No
264,Does a ostrich drink bla?,No
265,A ostrich drinks bla.,No
266,Does a butterfly drink vodka?,No
267,A butterfly drinks vodka.,No
268,Does a butterfly drink beer?,No
269,A butterfly drinks beer.,No
270,Does a butterfly drink wine?,No
271,A butterfly drinks wine.,No
272,Does a butterfly drink coffee?,No
273,A butterfly drinks coffee.,No
274,Does a butterfly drink alcohol?,No
275,A butterfly drinks alcohol.,No
276,Does a butterfly drink cola?,No
277,A butterfly drinks cola.,No
278,Does a butterfly drink bla?,No
279,A butterfly drinks bla.,No
280,Does a cuckoos drink vodka?,No
281,A cuckoos drinks vodka.,No
282,Does a cuckoos drink beer?,No
283,A cuckoos drinks beer.,No
284,Does a cuckoos drink wine?,No
285,A cuckoos drinks wine.,No
286,Does a cuckoos drink coffee?,No
287,A cuckoos drinks coffee.,No
288,Does a cuckoos drink alcohol?,No
289,A cuckoos drinks alcohol.,No
290,Does a cuckoos drink cola?,No
291,A cuckoos drinks cola.,No
292,Does a cuckoos drink bla?,No
293,A cuckoos drinks bla.,No
294,Does a seagull drink vodka?,No
295,A seagull drinks vodka.,No
296,Does a seagull drink beer?,No
297,A seagull drinks beer.,No
298,Does a seagull drink wine?,No
299,A seagull drinks wine.,No
300,Does a seagull drink coffee?,No
301,A seagull drinks coffee.,No
302,Does a seagull drink alcohol?,No
303,A seagull drinks alcohol.,No
304,Does a seagull drink cola?,No
305,A seagull drinks cola.,No
306,Does a seagull drink bla?,No
307,A seagull drinks bla.,No
308,Does a pelican drink vodka?,No
309,A pelican drinks vodka.,No
310,Does a pelican drink beer?,No
311,A pelican drinks beer.,No
312,Does a pelican drink wine?,No
313,A pelican drinks wine.,No
314,Does a pelican drink coffee?,No
315,A pelican drinks coffee.,No
316,Does a pelican drink alcohol?,No
317,A pelican drinks alcohol.,No
318,Does a pelican drink cola?,No
319,A pelican drinks cola.,No
320,Does a pelican drink bla?,No
321,A pelican drinks bla.,No
322,Does a corgi drink vodka?,No
323,A corgi drinks vodka.,No
324,Does a corgi drink beer?,No
325,A corgi drinks beer.,No
326,Does a corgi drink wine?,No
327,A corgi drinks wine.,No
328,Does a corgi drink coffee?,No
329,A corgi drinks coffee.,No
330,Does a corgi drink alcohol?,No
331,A corgi drinks alcohol.,No
332,Does a corgi drink cola?,No
333,A corgi drinks cola.,No
334,Does a corgi drink bla?,No
335,A corgi drinks bla.,No
336,Does a beagle drink vodka?,No
337,A beagle drinks vodka.,No
338,Does a beagle drink beer?,No
339,A beagle drinks beer.,No
340,Does a beagle drink wine?,No
341,A beagle drinks wine.,No
342,Does a beagle drink coffee?,No
343,A beagle drinks coffee.,No
344,Does a beagle drink alcohol?,No
345,A beagle drinks alcohol.,No
346,Does a beagle drink cola?,No
347,A beagle drinks cola.,No
348,Does a beagle drink bla?,No
349,A beagle drinks bla.,No
350,Does a boxer drink vodka?,No
351,A boxer drinks vodka.,No
352,Does a boxer drink beer?,No
353,A boxer drinks beer.,No
354,Does a boxer drink wine?,No
355,A boxer drinks wine.,No
356,Does a boxer drink coffee?,No
357,A boxer drinks coffee.,No
358,Does a boxer drink alcohol?,No
359,A boxer drinks alcohol.,No
360,Does a boxer drink cola?,No
361,A boxer drinks cola.,No
362,Does a boxer drink bla?,No
363,A boxer drinks bla.,No
364,Does a bulldog drink vodka?,No
365,A bulldog drinks vodka.,No
366,Does a bulldog drink beer?,No
367,A bulldog drinks beer.,No
368,Does a bulldog drink wine?,No
369,A bulldog drinks wine.,No
370,Does a bulldog drink coffee?,No
371,A bulldog drinks coffee.,No
372,Does a bulldog drink alcohol?,No
373,A bulldog drinks alcohol.,No
374,Does a bulldog drink cola?,No
375,A bulldog drinks cola.,No
376,Does a bulldog drink bla?,No
377,A bulldog drinks bla.,No
378,Does a dog drink vodka?,No
379,A dog drinks vodka.,No
380,Does a dog drink beer?,No
381,A dog drinks beer.,No
382,Does a dog drink wine?,No
383,A dog drinks wine.,No
384,Does a dog drink coffee?,No
385,A dog drinks coffee.,No
386,Does a dog drink alcohol?,No
387,A dog drinks alcohol.,No
388,Does a dog drink cola?,No
389,A dog drinks cola.,No
390,Does a dog drink bla?,No
391,A dog drinks bla.,No
392,Does a chihuahua drink vodka?,No
393,A chihuahua drinks vodka.,No
394,Does a chihuahua drink beer?,No
395,A chihuahua drinks beer.,No
396,Does a chihuahua drink wine?,No
397,A chihuahua drinks wine.,No
398,Does a chihuahua drink coffee?,No
399,A chihuahua drinks coffee.,No
400,Does a chihuahua drink alcohol?,No
401,A chihuahua drinks alcohol.,No
402,Does a chihuahua drink cola?,No
403,A chihuahua drinks cola.,No
404,Does a chihuahua drink bla?,No
405,A chihuahua drinks bla.,No
406,Does a cocker spaniel drink vodka?,No
407,A cocker spaniel drinks vodka.,No
408,Does a cocker spaniel drink beer?,No
409,A cocker spaniel drinks beer.,No
410,Does a cocker spaniel drink wine?,No
411,A cocker spaniel drinks wine.,No
412,Does a cocker spaniel drink coffee?,No
413,A cocker spaniel drinks coffee.,No
414,Does a cocker spaniel drink alcohol?,No
415,A cocker spaniel drinks alcohol.,No
416,Does a cocker spaniel drink cola?,No
417,A cocker spaniel drinks cola.,No
418,Does a cocker spaniel drink bla?,No
419,A cocker spaniel drinks bla.,No
420,Does a collie drink vodka?,No
421,A collie drinks vodka.,No
422,Does a collie drink beer?,No
423,A collie drinks beer.,No
424,Does a collie drink wine?,No
425,A collie drinks wine.,No
426,Does a collie drink coffee?,No
427,A collie drinks coffee.,No
428,Does a collie drink alcohol?,No
429,A collie drinks alcohol.,No
430,Does a collie drink cola?,No
431,A collie drinks cola.,No
432,Does a collie drink bla?,No
433,A collie drinks bla.,No
434,Does a dalmatian drink vodka?,No
435,A dalmatian drinks vodka.,No
436,Does a dalmatian drink beer?,No
437,A dalmatian drinks beer.,No
438,Does a dalmatian drink wine?,No
439,A dalmatian drinks wine.,No
440,Does a dalmatian drink coffee?,No
441,A dalmatian drinks coffee.,No
442,Does a dalmatian drink alcohol?,No
443,A dalmatian drinks alcohol.,No
444,Does a dalmatian drink cola?,No
445,A dalmatian drinks cola.,No
446,Does a dalmatian drink bla?,No
447,A dalmatian drinks bla.,No
448,Does a doberman drink vodka?,No
449,A doberman drinks vodka.,No
450,Does a doberman drink beer?,No
451,A doberman drinks beer.,No
452,Does a doberman drink wine?,No
453,A doberman drinks wine.,No
454,Does a doberman drink coffee?,No
455,A doberman drinks coffee.,No
456,Does a doberman drink alcohol?,No
457,A doberman drinks alcohol.,No
458,Does a doberman drink cola?,No
459,A doberman drinks cola.,No
460,Does a doberman drink bla?,No
461,A doberman drinks bla.,No
462,Does a fox drink vodka?,No
463,A fox drinks vodka.,No
464,Does a fox drink beer?,No
465,A fox drinks beer.,No
466,Does a fox drink wine?,No
467,A fox drinks wine.,No
468,Does a fox drink coffee?,No
469,A fox drinks coffee.,No
470,Does a fox drink alcohol?,No
471,A fox drinks alcohol.,No
472,Does a fox drink cola?,No
473,A fox drinks cola.,No
474,Does a fox drink bla?,No
475,A fox drinks bla.,No
476,Does a labrador drink vodka?,No
477,A labrador drinks vodka.,No
478,Does a labrador drink beer?,No
479,A labrador drinks beer.,No
480,Does a labrador drink wine?,No
481,A labrador drinks wine.,No
482,Does a labrador drink coffee?,No
483,A labrador drinks coffee.,No
484,Does a labrador drink alcohol?,No
485,A labrador drinks alcohol.,No
486,Does a labrador drink cola?,No
487,A labrador drinks cola.,No
488,Does a labrador drink bla?,No
489,A labrador drinks bla.,No
490,Does a pinscher drink vodka?,No
491,A pinscher drinks vodka.,No
492,Does a pinscher drink beer?,No
493,A pinscher drinks beer.,No
494,Does a pinscher drink wine?,No
495,A pinscher drinks wine.,No
496,Does a pinscher drink coffee?,No
497,A pinscher drinks coffee.,No
498,Does a pinscher drink alcohol?,No
499,A pinscher drinks alcohol.,No
500,Does a pinscher drink cola?,No
501,A pinscher drinks cola.,No
502,Does a pinscher drink bla?,No
503,A pinscher drinks bla.,No
504,Does a pomeranian drink vodka?,No
505,A pomeranian drinks vodka.,No
506,Does a pomeranian drink beer?,No
507,A pomeranian drinks beer.,No
508,Does a pomeranian drink wine?,No
509,A pomeranian drinks wine.,No
510,Does a pomeranian drink coffee?,No
511,A pomeranian drinks coffee.,No
512,Does a pomeranian drink alcohol?,No
513,A pomeranian drinks alcohol.,No
514,Does a pomeranian drink cola?,No
515,A pomeranian drinks cola.,No
516,Does a pomeranian drink bla?,No
517,A pomeranian drinks bla.,No
518,Does a schnauzer drink vodka?,No
519,A schnauzer drinks vodka.,No
520,Does a schnauzer drink beer?,No
521,A schnauzer drinks beer.,No
522,Does a schnauzer drink wine?,No
523,A schnauzer drinks wine.,No
524,Does a schnauzer drink coffee?,No
525,A schnauzer drinks coffee.,No
526,Does a schnauzer drink alcohol?,No
527,A schnauzer drinks alcohol.,No
528,Does a schnauzer drink cola?,No
529,A schnauzer drinks cola.,No
530,Does a schnauzer drink bla?,No
531,A schnauzer drinks bla.,No
532,Does a terrier drink vodka?,No
533,A terrier drinks vodka.,No
534,Does a terrier drink beer?,No
535,A terrier drinks beer.,No
536,Does a terrier drink wine?,No
537,A terrier drinks wine.,No
538,Does a terrier drink coffee?,No
539,A terrier drinks coffee.,No
540,Does a terrier drink alcohol?,No
541,A terrier drinks alcohol.,No
542,Does a terrier drink cola?,No
543,A terrier drinks cola.,No
544,Does a terrier drink bla?,No
545,A terrier drinks bla.,No
546,Does a wolf drink vodka?,No
547,A wolf drinks vodka.,No
548,Does a wolf drink beer?,No
549,A wolf drinks beer.,No
550,Does a wolf drink wine?,No
551,A wolf drinks wine.,No
552,Does a wolf drink coffee?,No
553,A wolf drinks coffee.,No
554,Does a wolf drink alcohol?,No
555,A wolf drinks alcohol.,No
556,Does a wolf drink cola?,No
557,A wolf drinks cola.,No
558,Does a wolf drink bla?,No
559,A wolf drinks bla.,No
560,Does a cat drink vodka?,No
561,A cat drinks vodka.,No
562,Does a cat drink beer?,No
563,A cat drinks beer.,No
564,Does a cat drink wine?,No
565,A cat drinks wine.,No
566,Does a cat drink coffee?,No
567,A cat drinks coffee.,No
568,Does a cat drink alcohol?,No
569,A cat drinks alcohol.,No
570,Does a cat drink cola?,No
571,A cat drinks cola.,No
572,Does a cat drink bla?,No
573,A cat drinks bla.,No
574,Does a caracal drink vodka?,No
575,A caracal drinks vodka.,No
576,Does a caracal drink beer?,No
577,A caracal drinks beer.,No
578,Does a caracal drink wine?,No
579,A caracal drinks wine.,No
580,Does a caracal drink coffee?,No
581,A caracal drinks coffee.,No
582,Does a caracal drink alcohol?,No
583,A caracal drinks alcohol.,No
584,Does a caracal drink cola?,No
585,A caracal drinks cola.,No
586,Does a caracal drink bla?,No
587,A caracal drinks bla.,No
588,Does a jaguar drink vodka?,No
589,A jaguar drinks vodka.,No
590,Does a jaguar drink beer?,No
591,A jaguar drinks beer.,No
592,Does a jaguar drink wine?,No
593,A jaguar drinks wine.,No
594,Does a jaguar drink coffee?,No
595,A jaguar drinks coffee.,No
596,Does a jaguar drink alcohol?,No
597,A jaguar drinks alcohol.,No
598,Does a jaguar drink cola?,No
599,A jaguar drinks cola.,No
600,Does a jaguar drink bla?,No
601,A jaguar drinks bla.,No
602,Does a liger drink vodka?,No
603,A liger drinks vodka.,No
604,Does a liger drink beer?,No
605,A liger drinks beer.,No
606,Does a liger drink wine?,No
607,A liger drinks wine.,No
608,Does a liger drink coffee?,No
609,A liger drinks coffee.,No
610,Does a liger drink alcohol?,No
611,A liger drinks alcohol.,No
612,Does a liger drink cola?,No
613,A liger drinks cola.,No
614,Does a liger drink bla?,No
615,A liger drinks bla.,No
616,Does a lion drink vodka?,No
617,A lion drinks vodka.,No
618,Does a lion drink beer?,No
619,A lion drinks beer.,No
620,Does a lion drink wine?,No
621,A lion drinks wine.,No
622,Does a lion drink coffee?,No
623,A lion drinks coffee.,No
624,Does a lion drink alcohol?,No
625,A lion drinks alcohol.,No
626,Does a lion drink cola?,No
627,A lion drinks cola.,No
628,Does a lion drink bla?,No
629,A lion drinks bla.,No
630,Does a leopard drink vodka?,No
631,A leopard drinks vodka.,No
632,Does a leopard drink beer?,No
633,A leopard drinks beer.,No
634,Does a leopard drink wine?,No
635,A leopard drinks wine.,No
636,Does a leopard drink coffee?,No
637,A leopard drinks coffee.,No
638,Does a leopard drink alcohol?,No
639,A leopard drinks alcohol.,No
640,Does a leopard drink cola?,No
641,A leopard drinks cola.,No
642,Does a leopard drink bla?,No
643,A leopard drinks bla.,No
644,Does a tiger drink vodka?,No
645,A tiger drinks vodka.,No
646,Does a tiger drink beer?,No
647,A tiger drinks beer.,No
648,Does a tiger drink wine?,No
649,A tiger drinks wine.,No
650,Does a tiger drink coffee?,No
651,A tiger drinks coffee.,No
652,Does a tiger drink alcohol?,No
653,A tiger drinks alcohol.,No
654,Does a tiger drink cola?,No
655,A tiger drinks cola.,No
656,Does a tiger drink bla?,No
657,A tiger drinks bla.,No
658,Does a beef drink vodka?,No
659,A beef drinks vodka.,No
660,Does a beef drink beer?,No
661,A beef drinks beer.,No
662,Does a beef drink wine?,No
663,A beef drinks wine.,No
664,Does a beef drink coffee?,No
665,A beef drinks coffee.,No
666,Does a beef drink alcohol?,No
667,A beef drinks alcohol.,No
668,Does a beef drink cola?,No
669,A beef drinks cola.,No
670,Does a beef drink bla?,No
671,A beef drinks bla.,No
672,Does a bull drink vodka?,No
673,A bull drinks vodka.,No
674,Does a bull drink beer?,No
675,A bull drinks beer.,No
676,Does a bull drink wine?,No
677,A bull drinks wine.,No
678,Does a bull drink coffee?,No
679,A bull drinks coffee.,No
680,Does a bull drink alcohol?,No
681,A bull drinks alcohol.,No
682,Does a bull drink cola?,No
683,A bull drinks cola.,No
684,Does a bull drink bla?,No
685,A bull drinks bla.,No
686,Does a cow drink vodka?,No
687,A cow drinks vodka.,No
688,Does a cow drink beer?,No
689,A cow drinks beer.,No
690,Does a cow drink wine?,No
691,A cow drinks wine.,No
692,Does a cow drink coffee?,No
693,A cow drinks coffee.,No
694,Does a cow drink alcohol?,No
695,A cow drinks alcohol.,No
696,Does a cow drink cola?,No
697,A cow drinks cola.,No
698,Does a cow drink bla?,No
699,A cow drinks bla.,No
700,Does a ox drink vodka?,No
701,A ox drinks vodka.,No
702,Does a ox drink beer?,No
703,A ox drinks beer.,No
704,Does a ox drink wine?,No
705,A ox drinks wine.,No
706,Does a ox drink coffee?,No
707,A ox drinks coffee.,No
708,Does a ox drink alcohol?,No
709,A ox drinks alcohol.,No
710,Does a ox drink cola?,No
711,A ox drinks cola.,No
712,Does a ox drink bla?,No
713,A ox drinks bla.,No
714,Does a rhino drink vodka?,No
715,A rhino drinks vodka.,No
716,Does a rhino drink beer?,No
717,A rhino drinks beer.,No
718,Does a rhino drink wine?,No
719,A rhino drinks wine.,No
720,Does a rhino drink coffee?,No
721,A rhino drinks coffee.,No
722,Does a rhino drink alcohol?,No
723,A rhino drinks alcohol.,No
724,Does a rhino drink cola?,No
725,A rhino drinks cola.,No
726,Does a rhino drink bla?,No
727,A rhino drinks bla.,No
728,Does a elephant drink vodka?,No
729,A elephant drinks vodka.,No
730,Does a elephant drink beer?,No
731,A elephant drinks beer.,No
732,Does a elephant drink wine?,No
733,A elephant drinks wine.,No
734,Does a elephant drink coffee?,No
735,A elephant drinks coffee.,No
736,Does a elephant drink alcohol?,No
737,A elephant drinks alcohol.,No
738,Does a elephant drink cola?,No
739,A elephant drinks cola.,No
740,Does a elephant drink bla?,No
741,A elephant drinks bla.,No
742,Does a bear drink vodka?,No
743,A bear drinks vodka.,No
744,Does a bear drink beer?,No
745,A bear drinks beer.,No
746,Does a bear drink wine?,No
747,A bear drinks wine.,No
748,Does a bear drink coffee?,No
749,A bear drinks coffee.,No
750,Does a bear drink alcohol?,No
751,A bear drinks alcohol.,No
752,Does a bear drink cola?,No
753,A bear drinks cola.,No
754,Does a bear drink bla?,No
755,A bear drinks bla.,No
756,Does a camel drink vodka?,No
757,A camel drinks vodka.,No
758,Does a camel drink beer?,No
759,A camel drinks beer.,No
760,Does a camel drink wine?,No
761,A camel drinks wine.,No
762,Does a camel drink coffee?,No
763,A camel drinks coffee.,No
764,Does a camel drink alcohol?,No
765,A camel drinks alcohol.,No
766,Does a camel drink cola?,No
767,A camel drinks cola.,No
768,Does a camel drink bla?,No
769,A camel drinks bla.,No
770,Does a deer drink vodka?,No
771,A deer drinks vodka.,No
772,Does a deer drink beer?,No
773,A deer drinks beer.,No
774,Does a deer drink wine?,No
775,A deer drinks wine.,No
776,Does a deer drink coffee?,No
777,A deer drinks coffee.,No
778,Does a deer drink alcohol?,No
779,A deer drinks alcohol.,No
780,Does a deer drink cola?,No
781,A deer drinks cola.,No
782,Does a deer drink bla?,No
783,A deer drinks bla.,No
784,Does a flamingo drink vodka?,No
785,A flamingo drinks vodka.,No
786,Does a flamingo drink beer?,No
787,A flamingo drinks beer.,No
788,Does a flamingo drink wine?,No
789,A flamingo drinks wine.,No
790,Does a flamingo drink coffee?,No
791,A flamingo drinks coffee.,No
792,Does a flamingo drink alcohol?,No
793,A flamingo drinks alcohol.,No
794,Does a flamingo drink cola?,No
795,A flamingo drinks cola.,No
796,Does a flamingo drink bla?,No
797,A flamingo drinks bla.,No
798,Does a goat drink vodka?,No
799,A goat drinks vodka.,No
800,Does a goat drink beer?,No
801,A goat drinks beer.,No
802,Does a goat drink wine?,No
803,A goat drinks wine.,No
804,Does a goat drink coffee?,No
805,A goat drinks coffee.,No
806,Does a goat drink alcohol?,No
807,A goat drinks alcohol.,No
808,Does a goat drink cola?,No
809,A goat drinks cola.,No
810,Does a goat drink bla?,No
811,A goat drinks bla.,No
812,Does a gorilla drink vodka?,No
813,A gorilla drinks vodka.,No
814,Does a gorilla drink beer?,No
815,A gorilla drinks beer.,No
816,Does a gorilla drink wine?,No
817,A gorilla drinks wine.,No
818,Does a gorilla drink coffee?,No
819,A gorilla drinks coffee.,No
820,Does a gorilla drink alcohol?,No
821,A gorilla drinks alcohol.,No
822,Does a gorilla drink cola?,No
823,A gorilla drinks cola.,No
824,Does a gorilla drink bla?,No
825,A gorilla drinks bla.,No
826,Does a horse drink vodka?,No
827,A horse drinks vodka.,No
828,Does a horse drink beer?,No
829,A horse drinks beer.,No
830,Does a horse drink wine?,No
831,A horse drinks wine.,No
832,Does a horse drink coffee?,No
833,A horse drinks coffee.,No
834,Does a horse drink alcohol?,No
835,A horse drinks alcohol.,No
836,Does a horse drink cola?,No
837,A horse drinks cola.,No
838,Does a horse drink bla?,No
839,A horse drinks bla.,No
840,Does a hippopotamus drink vodka?,No
841,A hippopotamus drinks vodka.,No
842,Does a hippopotamus drink beer?,No
843,A hippopotamus drinks beer.,No
844,Does a hippopotamus drink wine?,No
845,A hippopotamus drinks wine.,No
846,Does a hippopotamus drink coffee?,No
847,A hippopotamus drinks coffee.,No
848,Does a hippopotamus drink alcohol?,No
849,A hippopotamus drinks alcohol.,No
850,Does a hippopotamus drink cola?,No
851,A hippopotamus drinks cola.,No
852,Does a hippopotamus drink bla?,No
853,A hippopotamus drinks bla.,No
854,Does a iguana drink vodka?,No
855,A iguana drinks vodka.,No
856,Does a iguana drink beer?,No
857,A iguana drinks beer.,No
858,Does a iguana drink wine?,No
859,A iguana drinks wine.,No
860,Does a iguana drink coffee?,No
861,A iguana drinks coffee.,No
862,Does a iguana drink alcohol?,No
863,A iguana drinks alcohol.,No
864,Does a iguana drink cola?,No
865,A iguana drinks cola.,No
